,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_PIEZO,3Q_PIEZO,INT_Q_PIEZO,INF,SUP,OUTLIER_PIEZO,1Q_SOGG,3Q_SOGG,Unnamed: 16,Etichette di riga,1Q_PIEZO.1,3Q_PIEZO.1,1Q_SOGG.1,3Q_SOGG.1,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
2033,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2016-11-11,124.207,soggiacenza statica,3.26,120.947,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2016-12-13,124.207,soggiacenza statica,3.56,120.647,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2017-01-25,124.207,soggiacenza statica,3.98,120.227,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2017-02-14,124.207,soggiacenza statica,4.09,120.117,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2017-03-07,124.207,soggiacenza statica,4.2,120.007,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2017-04-20,124.207,soggiacenza statica,4.38,119.827,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2017-05-16,124.207,soggiacenza statica,4.27,119.937,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2017-06-22,124.207,soggiacenza statica,4.57,119.637,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2017-09-21,124.207,soggiacenza statica,4.12,120.087,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2017-10-19,124.207,soggiacenza statica,4.01,120.197,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2017-11-29,124.207,soggiacenza statica,3.81,120.397,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2017-12-19,124.207,soggiacenza statica,3.88,120.327,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2018-01-25,124.207,soggiacenza statica,3.82,120.387,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2018-02-13,124.207,soggiacenza statica,3.91,120.297,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2018-03-23,124.207,soggiacenza statica,3.53,120.677,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2019-08-28,124.207,soggiacenza statica,3.76,120.447,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2019-09-23,124.207,soggiacenza statica,3.68,120.527,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2019-12-17,124.207,soggiacenza statica,2.83,121.377,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2017-07-01,124.207,,4.210195652173913,119.99680434782609,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2017-08-01,124.207,,4.221991228070175,119.98500877192981,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2018-04-01,124.207,,3.449976190476216,120.75702380952377,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2018-05-01,124.207,,3.466008064516132,120.74099193548386,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2018-06-01,124.207,,3.4175833333333396,120.78941666666665,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2018-07-01,124.207,,3.6195430107527016,120.58745698924729,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2018-08-01,124.207,,3.7952016129032313,120.41179838709677,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2018-09-01,124.207,,3.665041666666683,120.54195833333331,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2018-10-01,124.207,,3.742943548387106,120.46405645161289,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2018-11-01,124.207,,3.190249999999957,121.01675000000003,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2018-12-01,124.207,,3.3162768817204107,120.89072311827958,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2019-01-01,124.207,,3.6282930107527034,120.5787069892473,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2019-02-01,124.207,,3.795684523809501,120.4113154761905,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2019-03-01,124.207,,4.000698924731195,120.2063010752688,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2019-04-01,124.207,,4.129541666666688,120.07745833333331,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2019-05-01,124.207,,3.951854838709711,120.25514516129029,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2019-06-01,124.207,,3.8707222222222115,120.33627777777778,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2019-07-01,124.207,,3.9960352422907635,120.21096475770923,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2020-01-01,124.207,,2.784912516823666,121.42208748317633,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2020-02-01,124.207,,3.0557902298850528,121.15120977011495,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2020-03-01,124.207,,3.2795967741935534,120.92740322580644,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2020-04-01,124.207,,3.5620555555555597,120.64494444444443,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2020-05-01,124.207,,3.695873655913972,120.51112634408602,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2020-06-01,124.207,,3.587819444444445,120.61918055555554,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2020-07-01,124.207,,3.627029569892462,120.57997043010754,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2020-08-01,124.207,,3.470739247311828,120.73626075268817,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2020-09-01,124.207,,3.3971388888888945,120.8098611111111,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2020-10-01,124.207,,3.2895564516128974,120.9174435483871,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2020-11-01,124.207,,3.222083333333324,120.98491666666666,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2020-12-01,124.207,,3.0313172043010628,121.17568279569893,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2021-01-01,124.207,,2.7384677419354784,121.46853225806451,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2021-02-01,124.207,,2.8209523809523867,121.3860476190476,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2021-03-01,124.207,,3.0700806451612945,121.1369193548387,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2021-04-01,124.207,,3.34706944444445,120.85993055555555,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,BG,ROMANO DI LOMBARDIA,PO0161830R0003,2021-05-01,124.207,,3.377169811320753,120.82983018867924,120.297,121.15265732758621,0.8556573275862149,119.01351400862067,122.43614331896553, ,3.0543426724137896,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,BG,TELGATE,PO0162120R0001,2014-05-29,191.0,soggiacenza statica,45.51,145.49,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,BG,TELGATE,PO0162120R0001,2014-10-28,191.0,soggiacenza statica,43.56,147.44,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,BG,TELGATE,PO0162120R0001,2015-03-27,191.0,soggiacenza statica,54.57,136.43,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,BG,TELGATE,PO0162120R0001,2015-04-20,191.0,soggiacenza statica,46.49,144.51,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,BG,TELGATE,PO0162120R0001,2015-05-11,191.0,soggiacenza statica,47.3,143.7,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,BG,TELGATE,PO0162120R0001,2015-06-23,191.0,soggiacenza statica,48.03,142.97,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,BG,TELGATE,PO0162120R0001,2015-07-23,191.0,soggiacenza statica,48.47,142.53,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,BG,TELGATE,PO0162120R0001,2015-08-17,191.0,soggiacenza statica,47.5,143.5,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,BG,TELGATE,PO0162120R0001,2015-09-18,191.0,soggiacenza statica,47.36,143.64,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,BG,TELGATE,PO0162120R0001,2015-10-19,191.0,soggiacenza statica,47.72,143.28,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,BG,TELGATE,PO0162120R0001,2015-12-09,191.0,soggiacenza statica,48.92,142.08,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,BG,TELGATE,PO0162120R0001,2016-01-26,191.0,soggiacenza statica,50.34,140.66,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,BG,TELGATE,PO0162120R0001,2016-02-16,191.0,soggiacenza statica,50.95,140.05,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,BG,TELGATE,PO0162120R0001,2016-03-08,191.0,soggiacenza statica,51.43,139.57,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,BG,TELGATE,PO0162120R0001,2016-04-11,191.0,soggiacenza statica,51.93,139.07,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,BG,TELGATE,PO0162120R0001,2016-05-30,191.0,soggiacenza statica,51.93,139.07,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,BG,TELGATE,PO0162120R0001,2016-06-09,191.0,soggiacenza statica,51.48,139.52,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,BG,TELGATE,PO0162120R0001,2016-07-14,191.0,soggiacenza statica,49.65,141.35,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,BG,TELGATE,PO0162120R0001,2016-08-30,191.0,soggiacenza statica,53.21,137.79,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,BG,TELGATE,PO0162120R0001,2016-09-19,191.0,soggiacenza statica,45.87,145.13,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,BG,TELGATE,PO0162120R0001,2016-10-26,191.0,soggiacenza statica,46.33,144.67,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,BG,TELGATE,PO0162120R0001,2016-11-25,191.0,soggiacenza statica,47.02,143.98,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,BG,TELGATE,PO0162120R0001,2016-12-09,191.0,soggiacenza statica,47.35,143.65,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,BG,TELGATE,PO0162120R0001,2017-01-13,191.0,soggiacenza statica,48.24,142.76,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,BG,TELGATE,PO0162120R0001,2017-02-27,191.0,soggiacenza statica,52.19,138.81,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,BG,TELGATE,PO0162120R0001,2017-03-24,191.0,soggiacenza statica,51.13,139.87,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,BG,TELGATE,PO0162120R0001,2017-04-14,191.0,soggiacenza statica,53.2,137.8,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,BG,TELGATE,PO0162120R0001,2017-05-29,191.0,soggiacenza statica,52.6,138.4,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,BG,TELGATE,PO0162120R0001,2017-06-16,191.0,soggiacenza statica,52.33,138.67,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,BG,TELGATE,PO0162120R0001,2017-07-14,191.0,soggiacenza statica,50.71,140.29,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,BG,TELGATE,PO0162120R0001,2017-08-29,191.0,soggiacenza statica,48.5,142.5,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,BG,TELGATE,PO0162120R0001,2017-09-15,191.0,soggiacenza statica,47.91,143.09,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,BG,TELGATE,PO0162120R0001,2017-10-31,191.0,soggiacenza statica,48.38,142.62,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,BG,TELGATE,PO0162120R0001,2017-11-24,191.0,soggiacenza statica,48.9,142.1,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,BG,TELGATE,PO0162120R0001,2017-12-18,191.0,soggiacenza statica,49.6,141.4,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,BG,TELGATE,PO0162120R0001,2018-01-19,191.0,soggiacenza statica,50.43,140.57,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,BG,TELGATE,PO0162120R0001,2018-02-09,191.0,soggiacenza statica,51.03,139.97,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,BG,TELGATE,PO0162120R0001,2018-03-16,191.0,soggiacenza statica,51.86,139.14,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,BG,TELGATE,PO0162120R0001,2018-04-13,191.0,soggiacenza statica,51.63,139.37,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,BG,TELGATE,PO0162120R0001,2018-05-30,191.0,soggiacenza statica,51.45,139.55,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2126,BG,TELGATE,PO0162120R0001,2018-06-21,191.0,soggiacenza statica,50.73,140.27,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,BG,TELGATE,PO0162120R0001,2018-07-31,191.0,soggiacenza statica,48.84,142.16,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,BG,TELGATE,PO0162120R0001,2018-08-27,191.0,soggiacenza statica,47.6,143.4,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,BG,TELGATE,PO0162120R0001,2018-09-17,191.0,soggiacenza statica,46.88,144.12,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,BG,TELGATE,PO0162120R0001,2018-12-06,191.0,soggiacenza statica,46.95,144.05,139.79500000000002,143.9975,4.202499999999986,133.49125000000004,150.30124999999998, ,47.002500000000005,51.205,,,,,,,,,,,,,,,,,,,,,,,,,,
