,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45
633,MI,MILANO,PO015146NU1435,2012-06-01,115.102,soggiacenza statica,6.1,109.002,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,MI,MILANO,PO015146NU1435,2012-07-01,115.102,soggiacenza statica,6.1,109.002,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,MI,MILANO,PO015146NU1435,2012-08-01,115.102,soggiacenza statica,6.0,109.102,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,MI,MILANO,PO015146NU1435,2012-09-01,115.102,soggiacenza statica,6.1,109.002,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,MI,MILANO,PO015146NU1435,2012-10-01,115.102,soggiacenza statica,6.15,108.952,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,MI,MILANO,PO015146NU1435,2012-11-01,115.102,soggiacenza statica,6.25,108.852,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,MI,MILANO,PO015146NU1435,2012-12-16,115.102,soggiacenza statica,6.1,109.002,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,MI,MILANO,PO015146NU1435,2013-01-11,115.102,soggiacenza statica,6.35,108.752,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,MI,MILANO,PO015146NU1435,2013-02-11,115.102,soggiacenza statica,6.2,108.902,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,MI,MILANO,PO015146NU1435,2013-03-11,115.102,soggiacenza statica,5.7,109.402,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,MI,MILANO,PO015146NU1435,2013-04-11,115.102,soggiacenza statica,6.0,109.102,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,MI,MILANO,PO015146NU1435,2013-05-30,115.102,soggiacenza statica,5.7,109.402,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,MI,MILANO,PO015146NU1435,2013-06-25,115.102,soggiacenza statica,6.0,109.102,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,MI,MILANO,PO015146NU1435,2013-07-20,115.102,soggiacenza statica,5.6,109.502,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,MI,MILANO,PO015146NU1435,2013-08-30,115.102,soggiacenza statica,5.6,109.502,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,MI,MILANO,PO015146NU1435,2013-09-01,115.102,soggiacenza statica,5.6,109.502,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,MI,MILANO,PO015146NU1435,2013-10-01,115.102,soggiacenza statica,6.1,109.002,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,MI,MILANO,PO015146NU1435,2013-11-01,115.102,soggiacenza statica,6.35,108.752,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,MI,MILANO,PO015146NU1435,2013-12-01,115.102,soggiacenza statica,5.8,109.302,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,MI,MILANO,PO015146NU1435,2014-01-01,115.102,soggiacenza statica,5.5,109.602,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,MI,MILANO,PO015146NU1435,2014-02-01,115.102,soggiacenza statica,6.0,109.102,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,MI,MILANO,PO015146NU1435,2014-03-01,115.102,soggiacenza statica,5.6,109.502,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,MI,MILANO,PO015146NU1435,2014-04-01,115.102,soggiacenza statica,5.9,109.202,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,MI,MILANO,PO015146NU1435,2014-05-01,115.102,soggiacenza statica,6.05,109.052,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,MI,MILANO,PO015146NU1435,2014-06-01,115.102,soggiacenza statica,5.8,109.302,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,MI,MILANO,PO015146NU1435,2014-07-01,115.102,soggiacenza statica,5.75,109.352,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,MI,MILANO,PO015146NU1435,2014-08-01,115.102,soggiacenza statica,5.7,109.402,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,MI,MILANO,PO015146NU1435,2014-09-01,115.102,soggiacenza statica,6.0,109.102,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,MI,MILANO,PO015146NU1435,2014-10-01,115.102,soggiacenza statica,6.9,108.202,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,MI,MILANO,PO015146NU1435,2014-11-01,115.102,soggiacenza statica,5.8,109.302,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,MI,MILANO,PO015146NU1435,2014-12-01,115.102,soggiacenza statica,5.8,109.302,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,MI,MILANO,PO015146NU1435,2015-01-21,115.102,soggiacenza statica,6.25,108.852,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,MI,MILANO,PO015146NU1435,2015-02-19,115.102,soggiacenza statica,6.25,108.852,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,MI,MILANO,PO015146NU1435,2015-03-18,115.102,soggiacenza statica,6.1,109.002,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,MI,MILANO,PO015146NU1435,2015-04-20,115.102,soggiacenza statica,5.8,109.302,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,MI,MILANO,PO015146NU1435,2015-05-25,115.102,soggiacenza statica,5.6,109.502,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,MI,MILANO,PO015146NU1435,2015-06-18,115.102,soggiacenza statica,6.1,109.002,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,MI,MILANO,PO015146NU1435,2015-07-01,115.102,soggiacenza statica,5.9,109.202,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,MI,MILANO,PO015146NU1435,2015-08-01,115.102,soggiacenza statica,5.1,110.002,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,MI,MILANO,PO015146NU1435,2015-09-01,115.102,soggiacenza statica,5.8,109.302,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,MI,MILANO,PO015146NU1435,2015-10-28,115.102,soggiacenza statica,5.4,109.702,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,MI,MILANO,PO015146NU1435,2015-11-25,115.102,soggiacenza statica,6.0,109.102,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,MI,MILANO,PO015146NU1435,2015-12-01,115.102,soggiacenza statica,6.1,109.002,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,MI,MILANO,PO015146NU1435,2016-01-01,115.102,soggiacenza statica,6.15,108.952,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,MI,MILANO,PO015146NU1435,2016-02-01,115.102,soggiacenza statica,6.6,108.502,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,MI,MILANO,PO015146NU1435,2016-03-01,115.102,soggiacenza statica,6.45,108.652,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,MI,MILANO,PO015146NU1435,2016-04-13,115.102,soggiacenza statica,6.7,108.402,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,MI,MILANO,PO015146NU1435,2016-05-01,115.102,soggiacenza statica,5.95,109.152,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,MI,MILANO,PO015146NU1435,2016-06-01,115.102,soggiacenza statica,5.85,109.252,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,MI,MILANO,PO015146NU1435,2016-07-01,115.102,soggiacenza statica,5.7,109.402,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,MI,MILANO,PO015146NU1435,2016-08-01,115.102,soggiacenza statica,6.0,109.102,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,MI,MILANO,PO015146NU1435,2016-09-01,115.102,soggiacenza statica,6.05,109.052,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,MI,MILANO,PO015146NU1435,2016-11-01,115.102,soggiacenza statica,6.4,108.702,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,MI,MILANO,PO015146NU1435,2017-03-20,115.102,soggiacenza statica,6.73,108.372,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,MI,MILANO,PO015146NU1435,2017-04-29,115.102,soggiacenza statica,6.32,108.782,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,MI,MILANO,PO015146NU1435,2017-05-19,115.102,soggiacenza statica,6.22,108.882,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,MI,MILANO,PO015146NU1435,2017-06-19,115.102,soggiacenza statica,6.45,108.652,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,MI,MILANO,PO015146NU1435,2017-07-21,115.102,soggiacenza statica,6.52,108.582,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,MI,MILANO,PO015146NU1435,2017-09-06,115.102,soggiacenza statica,7.03,108.072,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,MI,MILANO,PO015146NU1435,2017-10-12,115.102,soggiacenza statica,7.15,107.952,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,MI,MILANO,PO015146NU1435,2017-11-10,115.102,soggiacenza statica,6.47,108.632,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,MI,MILANO,PO015146NU1435,2017-12-14,115.102,soggiacenza statica,6.52,108.582,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,MI,MILANO,PO015146NU1435,2018-01-31,115.102,soggiacenza statica,6.8,108.302,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,MI,MILANO,PO015146NU1435,2018-02-21,115.102,soggiacenza statica,6.92,108.182,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,MI,MILANO,PO015146NU1435,2018-03-14,115.102,soggiacenza statica,6.94,108.162,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,MI,MILANO,PO015146NU1435,2018-04-23,115.102,soggiacenza statica,6.6,108.502,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,MI,MILANO,PO015146NU1435,2018-05-22,115.102,soggiacenza statica,6.86,108.242,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,MI,MILANO,PO015146NU1435,2018-06-15,115.102,soggiacenza statica,6.78,108.322,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,MI,MILANO,PO015146NU1435,2018-09-13,115.102,soggiacenza statica,6.68,108.422,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,MI,MILANO,PO015146NU1435,2018-10-25,115.102,soggiacenza statica,6.94,108.162,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,MI,MILANO,PO015146NU1435,2019-01-08,115.102,soggiacenza statica,6.92,108.182,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,MI,MILANO,PO015146NU1435,2019-01-28,115.102,soggiacenza statica,6.98,108.122,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,MI,MILANO,PO015146NU1435,2019-03-25,115.102,soggiacenza statica,7.45,107.652,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,MI,MILANO,PO015146NU1435,2019-04-12,115.102,soggiacenza statica,7.3,107.802,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,MI,MILANO,PO015146NU1435,2019-05-25,115.102,soggiacenza statica,6.78,108.322,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,MI,MILANO,PO015146NU1435,2019-06-13,115.102,soggiacenza statica,6.78,108.322,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,MI,MILANO,PO015146NU1435,2019-07-18,115.102,soggiacenza statica,6.5,108.602,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,MI,MILANO,PO015146NU1435,2019-09-13,115.102,soggiacenza statica,6.42,108.682,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,MI,MILANO,PO015146NU1435,2019-10-15,115.102,soggiacenza statica,6.53,108.572,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,MI,MILANO,PO015146NU1435,2019-11-15,115.102,soggiacenza statica,5.54,109.562,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,MI,MILANO,PO015146NU1435,2019-12-31,115.102,soggiacenza statica,6.6,108.502,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,MI,MILANO,PO015146NU1435,2020-07-06,115.102,soggiacenza statica,6.25,108.852,6.0,6.6,108.502,109.102,0.6000000000000085,107.60199999999998,110.00200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,MI,MILANO,PO015146NU1489,2012-01-01,122.041,soggiacenza statica,4.35,117.691,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,MI,MILANO,PO015146NU1489,2012-02-01,122.041,soggiacenza statica,4.9,117.141,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,MI,MILANO,PO015146NU1489,2012-03-01,122.041,soggiacenza statica,5.0,117.041,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,MI,MILANO,PO015146NU1489,2012-04-01,122.041,soggiacenza statica,5.0,117.041,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,MI,MILANO,PO015146NU1489,2012-05-01,122.041,soggiacenza statica,2.0,120.041,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,MI,MILANO,PO015146NU1489,2012-09-19,122.041,soggiacenza statica,2.65,119.391,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,MI,MILANO,PO015146NU1489,2012-10-19,122.041,soggiacenza statica,2.7,119.341,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,MI,MILANO,PO015146NU1489,2012-11-19,122.041,soggiacenza statica,3.1,118.941,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,MI,MILANO,PO015146NU1489,2012-12-16,122.041,soggiacenza statica,3.1,118.941,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,MI,MILANO,PO015146NU1489,2013-01-11,122.041,soggiacenza statica,3.8,118.241,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,MI,MILANO,PO015146NU1489,2013-02-11,122.041,soggiacenza statica,4.0,118.041,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,MI,MILANO,PO015146NU1489,2013-03-11,122.041,soggiacenza statica,3.5,118.541,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,MI,MILANO,PO015146NU1489,2013-04-11,122.041,soggiacenza statica,3.1,118.941,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,MI,MILANO,PO015146NU1489,2013-05-30,122.041,soggiacenza statica,2.7,119.341,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,MI,MILANO,PO015146NU1489,2013-06-25,122.041,soggiacenza statica,2.3,119.741,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,MI,MILANO,PO015146NU1489,2013-07-20,122.041,soggiacenza statica,2.7,119.341,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,MI,MILANO,PO015146NU1489,2013-08-30,122.041,soggiacenza statica,2.2,119.841,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,MI,MILANO,PO015146NU1489,2013-09-01,122.041,soggiacenza statica,2.35,119.691,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,MI,MILANO,PO015146NU1489,2013-10-01,122.041,soggiacenza statica,3.0,119.041,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,MI,MILANO,PO015146NU1489,2013-11-01,122.041,soggiacenza statica,3.6,118.441,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,MI,MILANO,PO015146NU1489,2013-12-01,122.041,soggiacenza statica,3.1,118.941,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,MI,MILANO,PO015146NU1489,2014-01-01,122.041,soggiacenza statica,2.1,119.941,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,MI,MILANO,PO015146NU1489,2014-02-01,122.041,soggiacenza statica,2.4,119.641,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,MI,MILANO,PO015146NU1489,2014-03-01,122.041,soggiacenza statica,3.0,119.041,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,MI,MILANO,PO015146NU1489,2014-04-01,122.041,soggiacenza statica,3.5,118.541,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,MI,MILANO,PO015146NU1489,2014-05-01,122.041,soggiacenza statica,2.8,119.241,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,MI,MILANO,PO015146NU1489,2014-06-01,122.041,soggiacenza statica,2.8,119.241,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,MI,MILANO,PO015146NU1489,2014-07-01,122.041,soggiacenza statica,2.3,119.741,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,MI,MILANO,PO015146NU1489,2014-08-01,122.041,soggiacenza statica,2.5,119.541,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,MI,MILANO,PO015146NU1489,2014-09-01,122.041,soggiacenza statica,3.15,118.891,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,MI,MILANO,PO015146NU1489,2014-10-01,122.041,soggiacenza statica,3.7,118.341,2.8,3.92,118.12100000000001,119.241,1.1199999999999903,116.44100000000003,120.92099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
