,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.]
2106,PV,VARZI,PO0181710U0004,2010-04-07,414.675,3.62,411.055
2107,PV,VARZI,PO0181710U0004,2010-05-21,414.675,4.3,410.375
2108,PV,VARZI,PO0181710U0004,2010-06-25,414.675,4.18,410.495
2109,PV,VARZI,PO0181710U0004,2010-07-12,414.675,4.25,410.425
2110,PV,VARZI,PO0181710U0004,2010-08-12,414.675,4.43,410.245
2111,PV,VARZI,PO0181710U0004,2010-09-17,414.675,4.1,410.575
2112,PV,VARZI,PO0181710U0004,2010-10-13,414.675,4.28,410.395
2113,PV,VARZI,PO0181710U0004,2010-11-04,414.675,3.14,411.535
2114,PV,VARZI,PO0181710U0004,2010-12-17,414.675,4.15,410.525
2115,PV,VARZI,PO0181710U0004,2011-01-12,414.675,3.85,410.825
2116,PV,VARZI,PO0181710U0004,2011-02-02,414.675,4.21,410.465
2117,PV,VARZI,PO0181710U0004,2011-03-16,414.675,3.94,410.735
2118,PV,VARZI,PO0181710U0004,2011-04-06,414.675,4.17,410.505
2119,PV,VARZI,PO0181710U0004,2011-05-10,414.675,4.4,410.275
2120,PV,VARZI,PO0181710U0004,2011-06-15,414.675,4.4,410.275
2121,PV,VARZI,PO0181710U0004,2011-07-11,414.675,4.32,410.355
2122,PV,VARZI,PO0181710U0004,2011-08-03,414.675,4.3,410.375
2123,PV,VARZI,PO0181710U0004,2011-09-14,414.675,4.37,410.305
2124,PV,VARZI,PO0181710U0004,2011-10-13,414.675,4.9,409.775
2125,PV,VARZI,PO0181710U0004,2011-11-15,414.675,4.0,410.675
2126,PV,VARZI,PO0181710U0004,2011-12-07,414.675,4.4,410.275
2127,PV,VARZI,PO0181710U0004,2012-01-12,414.675,4.63,410.045
2128,PV,VARZI,PO0181710U0004,2012-02-29,414.675,4.01,410.665
2129,PV,VARZI,PO0181710U0004,2012-03-15,414.675,3.85,410.825
2130,PV,VARZI,PO0181710U0004,2012-04-18,414.675,3.89,410.785
2131,PV,VARZI,PO0181710U0004,2012-05-22,414.675,4.25,410.425
2132,PV,VARZI,PO0181710U0004,2012-06-20,414.675,4.7,409.975
2133,PV,VARZI,PO0181710U0004,2012-07-20,414.675,5.1,409.575
2134,PV,VARZI,PO0181710U0004,2012-08-30,414.675,5.3,409.375
2135,PV,VARZI,PO0181710U0004,2012-09-25,414.675,4.75,409.925
2136,PV,VARZI,PO0181710U0004,2012-10-22,414.675,4.2,410.475
2137,PV,VARZI,PO0181710U0004,2012-11-21,414.675,3.98,410.695
2138,PV,VARZI,PO0181710U0004,2012-12-13,414.675,4.03,410.645
2139,PV,VARZI,PO0181710U0004,2013-01-24,414.675,3.8,410.875
2140,PV,VARZI,PO0181710U0004,2013-02-22,414.675,4.1,410.575
2141,PV,VARZI,PO0181710U0004,2013-03-25,414.675,3.3,411.375
2142,PV,VARZI,PO0181710U0004,2013-04-24,414.675,4.0,410.675
2143,PV,VARZI,PO0181710U0004,2013-05-15,414.675,4.3,410.375
2144,PV,VARZI,PO0181710U0004,2013-06-12,414.675,4.3,410.375
2145,PV,VARZI,PO0181710U0004,2013-07-15,414.675,4.4,410.275
2146,PV,VARZI,PO0181710U0004,2013-08-20,414.675,4.25,410.425
2147,PV,VARZI,PO0181710U0004,2013-09-18,414.675,4.3,410.375
2148,PV,VARZI,PO0181710U0004,2013-10-21,414.675,4.55,410.125
2149,PV,VARZI,PO0181710U0004,2013-11-22,414.675,4.0,410.675
2150,PV,VARZI,PO0181710U0004,2013-12-18,414.675,4.35,410.325
2151,PV,VARZI,PO0181710U0004,2014-01-29,414.675,3.9,410.775
2152,PV,VARZI,PO0181710U0004,2014-02-24,414.675,3.8,410.875
2153,PV,VARZI,PO0181710U0004,2014-03-26,414.675,3.83,410.845
2154,PV,VARZI,PO0181710U0004,2014-04-14,414.675,4.0,410.675
2155,PV,VARZI,PO0181710U0004,2014-05-20,414.675,4.02,410.655
2156,PV,VARZI,PO0181710U0004,2014-06-16,414.675,4.05,410.625
2157,PV,VARZI,PO0181710U0004,2014-07-16,414.675,4.27,410.405
2158,PV,VARZI,PO0181710U0004,2014-08-26,414.675,4.34,410.335
2159,PV,VARZI,PO0181710U0004,2014-09-15,414.675,4.55,410.125
2160,PV,VARZI,PO0181710U0004,2014-10-14,414.675,4.25,410.425
2161,PV,VARZI,PO0181710U0004,2014-11-25,414.675,3.26,411.415
2162,PV,VARZI,PO0181710U0004,2014-12-16,414.675,3.4,411.275
2163,PV,VARZI,PO0181710U0004,2015-01-22,414.675,3.62,411.055
2164,PV,VARZI,PO0181710U0004,2015-02-12,414.675,3.85,410.825
2165,PV,VARZI,PO0181710U0004,2015-03-12,414.675,3.62,411.055
2166,PV,VARZI,PO0181710U0004,2015-04-08,414.675,3.95,410.725
2167,PV,VARZI,PO0181710U0004,2015-06-04,414.675,4.0,410.675
2168,PV,VARZI,PO0181710U0004,2015-07-23,414.675,4.31,410.365
2169,PV,VARZI,PO0181710U0004,2015-08-19,414.675,4.29,410.385
2170,PV,VARZI,PO0181710U0004,2015-09-16,414.675,4.22,410.455
2171,PV,VARZI,PO0181710U0004,2015-10-08,414.675,4.12,410.555
2172,PV,VARZI,PO0181710U0004,2015-11-10,414.675,4.2,410.475
2173,PV,VARZI,PO0181710U0004,2015-12-02,414.675,4.22,410.455
2174,PV,VARZI,PO0181710U0004,2016-02-17,414.675,3.8,410.875
2175,PV,VARZI,PO0181710U0004,2016-06-06,414.675,3.87,410.805
2176,PV,VARZI,PO0181710U0004,2016-08-24,414.675,4.4,410.275
2177,PV,VARZI,PO0181710U0004,2016-12-01,414.675,3.9,410.775
2178,PV,VARZI,PO0181710U0004,2017-02-21,414.675,3.92,410.755
2179,PV,VARZI,PO0181710U0004,2017-06-06,414.675,4.38,410.295
2180,PV,VARZI,PO0181710U0004,2017-08-28,414.675,5.46,409.215
2181,PV,VARZI,PO0181710U0004,2017-11-28,414.675,4.8,409.875
2182,PV,VARZI,PO0181710U0004,2018-02-26,414.675,3.6,411.075
2183,PV,VARZI,PO0181710U0004,2018-05-30,414.675,3.7,410.975
2184,PV,VARZI,PO0181710U0004,2018-08-28,414.675,4.19,410.485
2185,PV,VARZI,PO0181710U0004,2018-11-07,414.675,3.66,411.015
2186,PV,VARZI,PO0181710U0004,2019-02-25,414.675,3.75,410.925
2187,PV,VARZI,PO0181710U0004,2019-05-28,414.675,3.77,410.905
2188,SO,VALDIDENTRO,PO0140710U0004,2004-11-17,1324.18,5.8,1318.38
2189,SO,VALDIDENTRO,PO0140710U0004,2004-12-23,1324.18,6.12,1318.06
2190,SO,VALDIDENTRO,PO0140710U0004,2005-01-24,1324.18,6.26,1317.92
2191,SO,VALDIDENTRO,PO0140710U0004,2005-02-21,1324.18,6.44,1317.74
2192,SO,VALDIDENTRO,PO0140710U0004,2005-03-31,1324.18,6.54,1317.64
2193,SO,VALDIDENTRO,PO0140710U0004,2005-04-28,1324.18,6.62,1317.56
2194,SO,VALDIDENTRO,PO0140710U0004,2005-05-24,1324.18,6.4,1317.78
2195,SO,VALDIDENTRO,PO0140710U0004,2005-06-30,1324.18,6.77,1317.41
2196,SO,VALDIDENTRO,PO0140710U0004,2005-07-19,1324.18,6.82,1317.36
2197,SO,VALDIDENTRO,PO0140710U0004,2005-08-31,1324.18,7.14,1317.04
2198,SO,VALDIDENTRO,PO0140710U0004,2005-09-28,1324.18,7.12,1317.06
2199,SO,VALDIDENTRO,PO0140710U0004,2005-10-31,1324.18,7.27,1316.91
2200,SO,VALDIDENTRO,PO0140710U0004,2005-11-15,1324.18,7.39,1316.79
2201,SO,VALDIDENTRO,PO0140710U0004,2005-12-22,1324.18,6.97,1317.21
2202,SO,VALDIDENTRO,PO0140710U0004,2006-01-24,1324.18,6.26,1317.92
2203,SO,VALDIDENTRO,PO0140710U0004,2006-02-21,1324.18,6.44,1317.74
2204,SO,VALDIDENTRO,PO0140710U0004,2006-03-31,1324.18,6.54,1317.64
2205,SO,VALDIDENTRO,PO0140710U0004,2006-04-28,1324.18,6.62,1317.56
2206,SO,VALDIDENTRO,PO0140710U0004,2006-05-24,1324.18,6.4,1317.78
2207,SO,VALDIDENTRO,PO0140710U0004,2006-06-30,1324.18,6.77,1317.41
2208,SO,VALDIDENTRO,PO0140710U0004,2006-07-19,1324.18,6.82,1317.36
2209,SO,VALDIDENTRO,PO0140710U0004,2006-08-31,1324.18,7.14,1317.04
2210,SO,VALDIDENTRO,PO0140710U0004,2006-09-28,1324.18,7.12,1317.06
2211,SO,VALDIDENTRO,PO0140710U0004,2006-10-31,1324.18,7.27,1316.91
2212,SO,VALDIDENTRO,PO0140710U0004,2006-11-15,1324.18,7.39,1316.79
2213,SO,VALDIDENTRO,PO0140710U0004,2006-12-22,1324.18,6.97,1317.21
2214,SO,VALDIDENTRO,PO0140710U0004,2007-01-23,1324.18,7.37,1316.81
2215,SO,VALDIDENTRO,PO0140710U0004,2007-02-21,1324.18,7.39,1316.79
2216,SO,VALDIDENTRO,PO0140710U0004,2007-03-28,1324.18,6.95,1317.23
2217,SO,VALDIDENTRO,PO0140710U0004,2007-04-26,1324.18,6.71,1317.47
2218,SO,VALDIDENTRO,PO0140710U0004,2007-05-16,1324.18,6.59,1317.59
2219,SO,VALDIDENTRO,PO0140710U0004,2007-06-25,1324.18,6.41,1317.77
2220,SO,VALDIDENTRO,PO0140710U0004,2007-07-23,1324.18,6.74,1317.44
2221,SO,VALDIDENTRO,PO0140710U0004,2007-08-23,1324.18,7.17,1317.01
2222,SO,VALDIDENTRO,PO0140710U0004,2007-09-18,1324.18,7.9,1316.28
2223,SO,VALDIDENTRO,PO0140710U0004,2007-10-26,1324.18,7.78,1316.4
2224,SO,VALDIDENTRO,PO0140710U0004,2007-11-15,1324.18,7.86,1316.32
2225,SO,VALDIDENTRO,PO0140710U0004,2007-12-19,1324.18,7.49,1316.69
2226,SO,VALDIDENTRO,PO0140710U0004,2008-01-30,1324.18,7.64,1316.54
2227,SO,VALDIDENTRO,PO0140710U0004,2008-02-21,1324.18,7.44,1316.74
2228,SO,VALDIDENTRO,PO0140710U0004,2008-03-20,1324.18,7.81,1316.37
2229,SO,VALDIDENTRO,PO0140710U0004,2008-04-28,1324.18,7.5,1316.68
2230,SO,VALDIDENTRO,PO0140710U0004,2008-05-20,1324.18,6.19,1317.99
2231,SO,VALDIDENTRO,PO0140710U0004,2008-06-30,1324.18,6.66,1317.52
2232,SO,VALDIDENTRO,PO0140710U0004,2008-07-23,1324.18,5.66,1318.52
2233,SO,VALDIDENTRO,PO0140710U0004,2008-08-27,1324.18,6.31,1317.87
2234,SO,VALDIDENTRO,PO0140710U0004,2008-09-22,1324.18,6.7,1317.48
2235,SO,VALDIDENTRO,PO0140710U0004,2008-10-29,1324.18,6.82,1317.36
2236,SO,VALDIDENTRO,PO0140710U0004,2008-11-18,1324.18,6.47,1317.71
2237,SO,VALDIDENTRO,PO0140710U0004,2008-12-29,1324.18,7.0,1317.18
2238,SO,VALDIDENTRO,PO0140710U0004,2009-01-28,1324.18,6.24,1317.94
2239,SO,VALDIDENTRO,PO0140710U0004,2009-02-25,1324.18,7.66,1316.52
2240,SO,VALDIDENTRO,PO0140710U0004,2009-03-24,1324.18,7.19,1316.99
2241,SO,VALDIDENTRO,PO0140710U0004,2009-04-20,1324.18,6.32,1317.86
2242,SO,VALDIDENTRO,PO0140710U0004,2009-05-20,1324.18,5.65,1318.53
2243,SO,VALDIDENTRO,PO0140710U0004,2009-06-29,1324.18,7.52,1316.66
2244,SO,VALDIDENTRO,PO0140710U0004,2009-07-31,1324.18,6.82,1317.36
2245,SO,VALDIDENTRO,PO0140710U0004,2009-08-27,1324.18,7.45,1316.73
2246,SO,VALDIDENTRO,PO0140710U0004,2009-09-28,1324.18,7.22,1316.96
2247,SO,VALDIDENTRO,PO0140710U0004,2009-10-30,1324.18,7.52,1316.66
2248,SO,VALDIDENTRO,PO0140710U0004,2009-11-16,1324.18,8.12,1316.06
2249,SO,VALDIDENTRO,PO0140710U0004,2009-12-18,1324.18,7.97,1316.21
2250,SO,VALDIDENTRO,PO0140710U0004,2010-01-29,1324.18,7.26,1316.92
2251,SO,VALDIDENTRO,PO0140710U0004,2010-02-24,1324.18,7.43,1316.75
2252,SO,VALDIDENTRO,PO0140710U0004,2010-03-30,1324.18,7.0,1317.18
2253,SO,VALDIDENTRO,PO0140710U0004,2010-04-30,1324.18,6.36,1317.82
2254,SO,VALDIDENTRO,PO0140710U0004,2010-05-31,1324.18,5.72,1318.46
2255,SO,VALDIDENTRO,PO0140710U0004,2010-06-30,1324.18,6.27,1317.91
2256,SO,VALDIDENTRO,PO0140710U0004,2010-07-28,1324.18,6.27,1317.91
2257,SO,VALDIDENTRO,PO0140710U0004,2010-08-25,1324.18,8.25,1315.93
2258,SO,VALDIDENTRO,PO0140710U0004,2010-09-23,1324.18,7.02,1317.16
2259,SO,VALDIDENTRO,PO0140710U0004,2010-10-28,1324.18,7.1,1317.08
2260,SO,VALDIDENTRO,PO0140710U0004,2010-11-22,1324.18,4.87,1319.31
2261,SO,VALDIDENTRO,PO0140710U0004,2010-12-22,1324.18,6.52,1317.66
2262,SO,VALDIDENTRO,PO0140710U0004,2011-01-27,1324.18,6.73,1317.45
2263,SO,VALDIDENTRO,PO0140710U0004,2011-02-28,1324.18,6.25,1317.93
2264,SO,VALDIDENTRO,PO0140710U0004,2011-03-31,1324.18,6.87,1317.31
2265,SO,VALDIDENTRO,PO0140710U0004,2011-04-28,1324.18,6.47,1317.71
2266,SO,VALDIDENTRO,PO0140710U0004,2011-05-12,1324.18,6.46,1317.72
2267,SO,VALDIDENTRO,PO0140710U0004,2011-06-23,1324.18,6.26,1317.92
2268,SO,VALDIDENTRO,PO0140710U0004,2011-07-27,1324.18,6.44,1317.74
2269,SO,VALDIDENTRO,PO0140710U0004,2011-08-31,1324.18,6.8,1317.38
2270,SO,VALDIDENTRO,PO0140710U0004,2011-09-28,1324.18,6.63,1317.55
2271,SO,VALDIDENTRO,PO0140710U0004,2011-10-26,1324.18,8.06,1316.12
2272,SO,VALDIDENTRO,PO0140710U0004,2011-11-02,1324.18,6.82,1317.36
2273,SO,VALDIDENTRO,PO0140710U0004,2011-12-19,1324.18,7.04,1317.14
2274,SO,VALDIDENTRO,PO0140710U0004,2012-01-25,1324.18,7.17,1317.01
2275,SO,VALDIDENTRO,PO0140710U0004,2012-02-22,1324.18,8.62,1315.56
2276,SO,VALDIDENTRO,PO0140710U0004,2012-03-28,1324.18,7.08,1317.1
2277,SO,VALDIDENTRO,PO0140710U0004,2012-04-24,1324.18,7.12,1317.06
2278,SO,VALDIDENTRO,PO0140710U0004,2012-05-21,1324.18,6.8,1317.38
2279,SO,VALDIDENTRO,PO0140710U0004,2012-06-27,1324.18,6.22,1317.96
2280,SO,VALDIDENTRO,PO0140710U0004,2012-07-12,1324.18,6.37,1317.81
2281,SO,VALDIDENTRO,PO0140710U0004,2012-08-09,1324.18,7.06,1317.12
2282,SO,VALDIDENTRO,PO0140710U0004,2012-09-19,1324.18,7.35,1316.83
2283,SO,VALDIDENTRO,PO0140710U0004,2012-10-24,1324.18,6.96,1317.22
2284,SO,VALDIDENTRO,PO0140710U0004,2012-11-27,1324.18,5.02,1319.16
2285,SO,VALDIDENTRO,PO0140710U0004,2012-12-11,1324.18,5.05,1319.13
2286,SO,VALDIDENTRO,PO0140710U0004,2013-01-14,1324.18,7.0,1317.18
2287,SO,VALDIDENTRO,PO0140710U0004,2013-02-11,1324.18,7.16,1317.02
2288,SO,VALDIDENTRO,PO0140710U0004,2013-03-11,1324.18,7.27,1316.91
2289,SO,VALDIDENTRO,PO0140710U0004,2013-04-09,1324.18,7.35,1316.83
2290,SO,VALDIDENTRO,PO0140710U0004,2013-05-07,1324.18,6.45,1317.73
2291,SO,VALDIDENTRO,PO0140710U0004,2013-06-10,1324.18,6.26,1317.92
2292,SO,VALDIDENTRO,PO0140710U0004,2013-07-08,1324.18,6.49,1317.69
2293,SO,VALDIDENTRO,PO0140710U0004,2013-08-05,1324.18,6.88,1317.3
2294,SO,VALDIDENTRO,PO0140710U0004,2013-09-09,1324.18,7.08,1317.1
2295,SO,VALDIDENTRO,PO0140710U0004,2013-10-07,1324.18,6.96,1317.22
2296,SO,VALDIDENTRO,PO0140710U0004,2013-11-12,1324.18,8.15,1316.03
2297,SO,VALDIDENTRO,PO0140710U0004,2013-12-02,1324.18,6.77,1317.41
2298,SO,VALDIDENTRO,PO0140710U0004,2014-01-27,1324.18,7.08,1317.1
2299,SO,VALDIDENTRO,PO0140710U0004,2014-02-28,1324.18,7.16,1317.02
2300,SO,VALDIDENTRO,PO0140710U0004,2014-03-24,1324.18,6.26,1317.92
2301,SO,VALDIDENTRO,PO0140710U0004,2014-04-03,1324.18,5.98,1318.2
2302,SO,VALDIDENTRO,PO0140710U0004,2014-05-27,1324.18,5.85,1318.33
2303,SO,VALDIDENTRO,PO0140710U0004,2014-06-16,1324.18,6.14,1318.04
2304,SO,VALDIDENTRO,PO0140710U0004,2014-07-09,1324.18,6.49,1317.69
2305,SO,VALDIDENTRO,PO0140710U0004,2014-08-04,1324.18,6.69,1317.49
2306,SO,VALDIDENTRO,PO0140710U0004,2014-09-01,1324.18,6.37,1317.81
2307,SO,VALDIDENTRO,PO0140710U0004,2014-10-01,1324.18,7.08,1317.1
2308,SO,VALDIDENTRO,PO0140710U0004,2014-11-03,1324.18,6.39,1317.79
2309,SO,VALDIDENTRO,PO0140710U0004,2014-12-10,1324.18,6.53,1317.65
2310,SO,VALDIDENTRO,PO0140710U0004,2015-02-26,1324.18,6.61,1317.57
2311,SO,VALDIDENTRO,PO0140710U0004,2015-03-18,1324.18,5.13,1319.05
2312,SO,VALDIDENTRO,PO0140710U0004,2015-04-21,1324.18,5.09,1319.09
2313,SO,VALDIDENTRO,PO0140710U0004,2015-05-11,1324.18,4.56,1319.62
2314,SO,VALDIDENTRO,PO0140710U0004,2015-10-21,1324.18,3.23,1320.95
2315,SO,VALDIDENTRO,PO0140710U0004,2015-12-04,1324.18,3.44,1320.74
2316,SO,VALDIDENTRO,PO0140710U0004,2016-01-08,1324.18,3.73,1320.45
2317,SO,VALDIDENTRO,PO0140710U0004,2016-02-03,1324.18,4.04,1320.14
2318,SO,VALDIDENTRO,PO0140710U0004,2016-03-08,1324.18,3.67,1320.51
2319,SO,VALDIDENTRO,PO0140710U0004,2016-04-27,1324.18,2.88,1321.3
2320,SO,VALDIDENTRO,PO0140710U0004,2016-06-01,1324.18,2.66,1321.52
2321,SO,VALDIDENTRO,PO0140710U0004,2016-07-26,1324.18,3.8,1320.38
2322,SO,VALDIDENTRO,PO0140710U0004,2016-08-30,1324.18,2.6,1321.58
2323,SO,VALDIDENTRO,PO0140710U0004,2016-10-04,1324.18,2.55,1321.63
2324,SO,VALDIDENTRO,PO0140710U0004,2016-11-08,1324.18,2.55,1321.63
2325,SO,VALDIDENTRO,PO0140710U0004,2016-12-07,1324.18,2.75,1321.43
2326,SO,VALDIDENTRO,PO0140710U0004,2017-01-10,1324.18,2.2,1321.98
2327,SO,VALDIDENTRO,PO0140710U0004,2017-02-07,1324.18,2.76,1321.42
2328,SO,VALDIDENTRO,PO0140710U0004,2017-03-09,1324.18,2.68,1321.5
2329,SO,VALDIDENTRO,PO0140710U0004,2017-05-10,1324.18,3.48,1320.7
2330,SO,VALDIDENTRO,PO0140710U0004,2017-06-06,1324.18,5.6,1318.58
2331,SO,VALDIDENTRO,PO0140710U0004,2017-07-07,1324.18,4.79,1319.39
2332,SO,VALDIDENTRO,PO0140710U0004,2017-08-08,1324.18,3.24,1320.94
2333,SO,VALDIDENTRO,PO0140710U0004,2017-09-19,1324.18,4.0,1320.18
2334,SO,VALDIDENTRO,PO0140710U0004,2017-10-24,1324.18,3.25,1320.93
2335,SO,VALDIDENTRO,PO0140710U0004,2017-11-02,1324.18,3.17,1321.01
2336,SO,VALDIDENTRO,PO0140710U0004,2017-12-06,1324.18,4.7,1319.48
2337,SO,VALDIDENTRO,PO0140710U0004,2018-01-11,1324.18,4.85,1319.33
2338,SO,VALDIDENTRO,PO0140710U0004,2018-02-07,1324.18,4.55,1319.63
2339,SO,VALDIDENTRO,PO0140710U0004,2018-03-09,1324.18,4.56,1319.62
2340,SO,VALDIDENTRO,PO0140710U0004,2018-04-08,1324.18,4.22,1319.96
2341,SO,VALDIDENTRO,PO0140710U0004,2018-05-28,1324.18,4.41,1319.77
2342,SO,VALDIDENTRO,PO0140710U0004,2018-06-30,1324.18,5.28,1318.9
2343,SO,VALDIDENTRO,PO0140710U0004,2018-07-30,1324.18,5.48,1318.7
2344,SO,VALDIDENTRO,PO0140710U0004,2018-08-30,1324.18,6.09,1318.09
2345,SO,VALDIDENTRO,PO0140710U0004,2018-09-30,1324.18,6.53,1317.65
2346,SO,VALDIDENTRO,PO0140710U0004,2018-10-30,1324.18,6.04,1318.14
2347,SO,VALDIDENTRO,PO0140710U0004,2018-11-30,1324.18,5.23,1318.95
2348,SO,VALDIDENTRO,PO0140710U0004,2018-12-30,1324.18,5.53,1318.65
2349,SO,VALDIDENTRO,PO0140710U0004,2019-01-31,1324.18,5.28,1318.9
2350,SO,VALDIDENTRO,PO0140710U0004,2019-02-28,1324.18,5.42,1318.76
2351,SO,VALDIDENTRO,PO0140710U0004,2019-03-31,1324.18,5.42,1318.76
2352,SO,VALDIDENTRO,PO0140710U0004,2019-04-30,1324.18,4.77,1319.41
2353,SO,VALDIDENTRO,PO0140710U0004,2019-05-23,1324.18,4.71,1319.47
2354,SO,VALDIDENTRO,PO0140710U0004,2019-06-23,1324.18,5.28,1318.9
2355,SO,VALDIDENTRO,PO0140710U0004,2019-07-20,1324.18,5.48,1318.7
2356,SO,VALDIDENTRO,PO0140710U0004,2019-08-31,1324.18,5.55,1318.63
2357,SO,VALDIDENTRO,PO0140710U0004,2019-09-30,1324.18,6.6,1317.58
2358,SO,VALDIDENTRO,PO0140710U0004,2019-10-30,1324.18,6.04,1318.14
2359,SO,VALDIDENTRO,PO0140710U0004,2019-12-28,1324.18,5.01,1319.17
2360,SO,VALDIDENTRO,PO0140710U0004,2020-01-28,1324.18,5.13,1319.05
2361,SO,VALDIDENTRO,PO0140710U0004,2020-02-28,1324.18,5.27,1318.91
2362,SO,VALDIDENTRO,PO0140710U0004,2020-03-28,1324.18,5.22,1318.96
2363,SO,VALDIDENTRO,PO0140710U0004,2020-04-24,1324.18,4.79,1319.39
2364,SO,VALDIDENTRO,PO0140710U0004,2020-05-30,1324.18,4.82,1319.36
2365,SO,VALDIDENTRO,PO0140710U0004,2020-06-30,1324.18,4.85,1319.33
2366,SO,VALDIDENTRO,PO0140710U0004,2020-07-31,1324.18,5.14,1319.04
2367,SO,VALDIDENTRO,PO0140710U0004,2020-08-31,1324.18,5.05,1319.13
2368,SO,VALDIDENTRO,PO0140710U0004,2020-09-30,1324.18,4.79,1319.39
2369,SO,VALDIDENTRO,PO0140710U0004,2020-10-31,1324.18,4.53,1319.65
2370,SO,VALDIDENTRO,PO0140710U0004,2020-11-30,1324.18,3.94,1320.24
2371,SO,VALDIDENTRO,PO0140710U0004,2020-12-21,1324.18,4.64,1319.54
2372,SO,VALDIDENTRO,PO0140710U0004,2021-01-31,1324.18,4.64,1319.54
2373,SO,VALDIDENTRO,PO0140710U0004,2021-02-28,1324.18,4.99,1319.19
2374,SO,VALDIDENTRO,PO0140710U0004,2021-03-31,1324.18,4.94,1319.24
2375,SO,VALDIDENTRO,PO0140710U0004,2021-04-26,1324.18,4.9,1319.28
2376,VA,CANTELLO,PO012030NR0026,2005-12-15,331.6,18.99,312.61
2377,VA,CANTELLO,PO012030NR0026,2006-01-01,331.6,19.65,311.95
2378,VA,CANTELLO,PO012030NR0026,2006-02-01,331.6,19.18,312.42
2379,VA,CANTELLO,PO012030NR0026,2006-03-01,331.6,20.44,311.16
2380,VA,CANTELLO,PO012030NR0026,2006-04-01,331.6,18.9,312.7
2381,VA,CANTELLO,PO012030NR0026,2006-05-01,331.6,20.42,311.18
2382,VA,CANTELLO,PO012030NR0026,2006-06-01,331.6,19.17,312.43
2383,VA,CANTELLO,PO012030NR0026,2006-08-01,331.6,19.55,312.05
2384,VA,CANTELLO,PO012030NR0026,2006-09-01,331.6,19.34,312.26
2385,VA,CANTELLO,PO012030NR0026,2006-10-01,331.6,19.43,312.17
2386,VA,CANTELLO,PO012030NR0026,2006-11-01,331.6,20.65,310.95
2387,VA,CANTELLO,PO012030NR0026,2007-01-15,331.6,19.21,312.39
2388,VA,CANTELLO,PO012030NR0026,2007-04-15,331.6,19.08,312.52
2389,VA,CANTELLO,PO012030NR0026,2007-05-07,331.6,19.08,312.52
2390,VA,CANTELLO,PO012030NR0026,2007-06-04,331.6,20.64,310.96
2391,VA,CANTELLO,PO012030NR0026,2007-07-02,331.6,20.62,310.98
2392,VA,CANTELLO,PO012030NR0026,2007-08-06,331.6,19.09,312.51
2393,VA,CANTELLO,PO012030NR0026,2007-09-03,331.6,18.85,312.75
2394,VA,CANTELLO,PO012030NR0026,2007-10-27,331.6,20.64,310.96
2395,VA,CANTELLO,PO012030NR0026,2007-11-25,331.6,20.19,311.41
2396,VA,CANTELLO,PO012030NR0026,2007-12-22,331.6,20.16,311.44
2397,VA,CANTELLO,PO012030NR0026,2008-01-15,331.6,20.04,311.56
2398,VA,CANTELLO,PO012030NR0026,2008-02-15,331.6,19.98,311.62
2399,VA,CANTELLO,PO012030NR0026,2008-03-15,331.6,19.76,311.84
2400,VA,CANTELLO,PO012030NR0026,2008-04-15,331.6,19.9,311.7
2401,VA,CANTELLO,PO012030NR0026,2008-06-03,331.6,19.64,311.96
2402,VA,CANTELLO,PO012030NR0026,2008-07-09,331.6,18.01,313.59
2403,VA,CANTELLO,PO012030NR0026,2008-10-01,331.6,17.34,314.26
2404,VA,CANTELLO,PO012030NR0026,2008-11-05,331.6,16.85,314.75
2405,VA,CANTELLO,PO012030NR0026,2009-01-04,331.6,16.08,315.52
2406,VA,CANTELLO,PO012030NR0026,2009-02-27,331.6,15.44,316.16
2407,VA,CANTELLO,PO012030NR0026,2009-03-31,331.6,15.31,316.29
2408,VA,CANTELLO,PO012030NR0026,2009-04-30,331.6,15.62,315.98
2409,VA,CANTELLO,PO012030NR0026,2009-05-29,331.6,15.44,316.16
2410,VA,CANTELLO,PO012030NR0026,2009-06-30,331.6,15.41,316.19
2411,VA,CANTELLO,PO012030NR0026,2009-07-31,331.6,15.65,315.95
2412,VA,CANTELLO,PO012030NR0026,2009-08-31,331.6,14.88,316.72
2413,VA,CANTELLO,PO012030NR0026,2009-10-01,331.6,14.61,316.99
2414,VA,CANTELLO,PO012030NR0026,2009-11-02,331.6,14.77,316.83
2415,VA,CANTELLO,PO012030NR0026,2009-12-31,331.6,14.65,316.95
2416,VA,CANTELLO,PO012030NR0026,2010-01-29,331.6,16.98,314.62
2417,VA,CANTELLO,PO012030NR0026,2010-03-01,331.6,17.02,314.58
2418,VA,CANTELLO,PO012030NR0026,2010-04-02,331.6,16.94,314.66
2419,VA,CANTELLO,PO012030NR0026,2010-05-28,331.6,16.59,315.01
2420,VA,CANTELLO,PO012030NR0026,2010-06-28,331.6,15.31,316.29
2421,VA,CANTELLO,PO012030NR0026,2010-07-30,331.6,15.01,316.59
2422,VA,CANTELLO,PO012030NR0026,2010-08-31,331.6,16.04,315.56
2423,VA,CANTELLO,PO012030NR0026,2010-09-29,331.6,16.38,315.22
2424,VA,CANTELLO,PO012030NR0026,2010-10-28,331.6,17.02,314.58
2425,VA,CANTELLO,PO012030NR0026,2010-11-26,331.6,15.82,315.78
