,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Etichette di riga,1Q_PIEZO.1,3Q_PIEZO.1,1Q_SOGG.1,3Q_SOGG.1,Unnamed: 22,Unnamed: 23,Etichette di colonna,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
909,LO,LODI,PO0980310U0334,2009-11-21,80.85,soggiacenza statica,7.0,73.85,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,LO,LODI,PO0980310U0334,2009-12-21,80.85,soggiacenza statica,7.1,73.75,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,LO,LODI,PO0980310U0334,2010-01-22,80.85,soggiacenza statica,7.3,73.55,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,LO,LODI,PO0980310U0334,2010-02-17,80.85,soggiacenza statica,7.25,73.6,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,LO,LODI,PO0980310U0334,2010-03-21,80.85,soggiacenza statica,7.45,73.4,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,LO,LODI,PO0980310U0334,2010-04-23,80.85,soggiacenza statica,7.4,73.45,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,LO,LODI,PO0980310U0334,2010-05-10,80.85,soggiacenza statica,7.4,73.45,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,LO,LODI,PO0980310U0334,2010-06-17,80.85,soggiacenza statica,7.45,73.4,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,LO,LODI,PO0980310U0334,2010-07-01,80.85,soggiacenza statica,7.3,73.55,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,LO,LODI,PO0980310U0334,2010-08-01,80.85,soggiacenza statica,7.1,73.75,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,LO,LODI,PO0980310U0334,2010-09-01,80.85,soggiacenza statica,7.0,73.85,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,LO,LODI,PO0980310U0334,2010-11-01,80.85,soggiacenza statica,6.8,74.05,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,LO,LODI,PO0980310U0334,2010-12-01,80.85,soggiacenza statica,6.9,73.95,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,LO,LODI,PO0980310U0334,2011-02-01,80.85,soggiacenza statica,6.9,73.95,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,LO,LODI,PO0980310U0334,2011-03-01,80.85,soggiacenza statica,6.7,74.15,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,LO,LODI,PO0980310U0334,2011-04-01,80.85,soggiacenza statica,7.1,73.75,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,LO,LODI,PO0980310U0334,2011-05-01,80.85,soggiacenza statica,7.15,73.7,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,LO,LODI,PO0980310U0334,2011-06-01,80.85,soggiacenza statica,7.1,73.75,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,LO,LODI,PO0980310U0334,2011-07-01,80.85,soggiacenza statica,7.05,73.8,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,LO,LODI,PO0980310U0334,2011-08-01,80.85,soggiacenza statica,7.2,73.65,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,LO,LODI,PO0980310U0334,2011-09-01,80.85,soggiacenza statica,7.15,73.7,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,LO,LODI,PO0980310U0334,2011-10-01,80.85,soggiacenza statica,7.2,73.65,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,LO,LODI,PO0980310U0334,2011-11-01,80.85,soggiacenza statica,7.0,73.85,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,LO,LODI,PO0980310U0334,2011-12-01,80.85,soggiacenza statica,7.2,73.65,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,LO,LODI,PO0980310U0334,2012-01-01,80.85,soggiacenza statica,7.0,73.85,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,LO,LODI,PO0980310U0334,2012-02-01,80.85,soggiacenza statica,7.5,73.35,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,LO,LODI,PO0980310U0334,2012-03-01,80.85,soggiacenza statica,7.75,73.1,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,LO,LODI,PO0980310U0334,2012-04-01,80.85,soggiacenza statica,7.6,73.25,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,LO,LODI,PO0980310U0334,2012-05-01,80.85,soggiacenza statica,7.65,73.2,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,LO,LODI,PO0980310U0334,2012-06-01,80.85,soggiacenza statica,7.55,73.3,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,LO,LODI,PO0980310U0334,2012-07-01,80.85,soggiacenza statica,7.55,73.3,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,LO,LODI,PO0980310U0334,2012-08-01,80.85,soggiacenza statica,7.45,73.4,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,LO,LODI,PO0980310U0334,2012-09-01,80.85,soggiacenza statica,7.3,73.55,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,LO,LODI,PO0980310U0334,2012-10-01,80.85,soggiacenza statica,7.25,73.6,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,LO,LODI,PO0980310U0334,2012-11-01,80.85,soggiacenza statica,7.3,73.55,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,LO,LODI,PO0980310U0334,2012-12-01,80.85,soggiacenza statica,7.26,73.59,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,LO,LODI,PO0980310U0334,2013-01-07,80.85,soggiacenza statica,7.2,73.65,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,LO,LODI,PO0980310U0334,2013-02-01,80.85,soggiacenza statica,7.3,73.55,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,LO,LODI,PO0980310U0334,2013-03-01,80.85,soggiacenza statica,7.35,73.5,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,LO,LODI,PO0980310U0334,2013-04-01,80.85,soggiacenza statica,7.35,73.5,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,LO,LODI,PO0980310U0334,2013-05-01,80.85,soggiacenza statica,7.25,73.6,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,LO,LODI,PO0980310U0334,2013-06-03,80.85,soggiacenza statica,7.1,73.75,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,LO,LODI,PO0980310U0334,2013-07-01,80.85,soggiacenza statica,7.2,73.65,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,LO,LODI,PO0980310U0334,2013-08-01,80.85,soggiacenza statica,7.2,73.65,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,LO,LODI,PO0980310U0334,2013-09-02,80.85,soggiacenza statica,7.05,73.8,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,LO,LODI,PO0980310U0334,2013-10-01,80.85,soggiacenza statica,7.1,73.75,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,LO,LODI,PO0980310U0334,2013-11-04,80.85,soggiacenza statica,7.05,73.8,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,LO,LODI,PO0980310U0334,2013-12-02,80.85,soggiacenza statica,7.2,73.65,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,LO,LODI,PO0980310U0334,2014-01-01,80.85,soggiacenza statica,7.1,73.75,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,LO,LODI,PO0980310U0334,2014-02-01,80.85,soggiacenza statica,7.0,73.85,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,LO,LODI,PO0980310U0334,2014-03-01,80.85,soggiacenza statica,7.0,73.85,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,LO,LODI,PO0980310U0334,2014-04-01,80.85,soggiacenza statica,7.0,73.85,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,LO,LODI,PO0980310U0334,2014-05-01,80.85,soggiacenza statica,7.2,73.65,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,LO,LODI,PO0980310U0334,2014-06-01,80.85,soggiacenza statica,7.0,73.85,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,LO,LODI,PO0980310U0334,2014-07-01,80.85,soggiacenza statica,7.05,73.8,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,LO,LODI,PO0980310U0334,2014-08-01,80.85,soggiacenza statica,6.85,74.0,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,LO,LODI,PO0980310U0334,2014-09-01,80.85,soggiacenza statica,6.85,74.0,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,LO,LODI,PO0980310U0334,2014-10-01,80.85,soggiacenza statica,7.0,73.85,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,LO,LODI,PO0980310U0334,2014-11-01,80.85,soggiacenza statica,7.0,73.85,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,LO,LODI,PO0980310U0334,2014-12-01,80.85,soggiacenza statica,6.85,74.0,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,LO,LODI,PO0980310U0334,2015-01-01,80.85,soggiacenza statica,7.4,73.45,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,LO,LODI,PO0980310U0334,2015-02-01,80.85,soggiacenza statica,7.61,73.24,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,LO,LODI,PO0980310U0334,2015-03-01,80.85,soggiacenza statica,7.61,73.24,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,LO,LODI,PO0980310U0334,2015-04-01,80.85,soggiacenza statica,7.86,72.99,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,LO,LODI,PO0980310U0334,2015-05-01,80.85,soggiacenza statica,7.91,72.94,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,LO,LODI,PO0980310U0334,2015-06-01,80.85,soggiacenza statica,7.86,72.99,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,LO,LODI,PO0980310U0334,2015-07-01,80.85,soggiacenza statica,7.76,73.09,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,LO,LODI,PO0980310U0334,2015-08-01,80.85,soggiacenza statica,7.66,73.19,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,LO,LODI,PO0980310U0334,2015-09-01,80.85,soggiacenza statica,7.56,73.29,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,LO,LODI,PO0980310U0334,2015-10-01,80.85,soggiacenza statica,7.61,73.24,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,LO,LODI,PO0980310U0334,2015-11-01,80.85,soggiacenza statica,7.66,73.19,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,LO,LODI,PO0980310U0334,2015-12-01,80.85,soggiacenza statica,7.66,73.19,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,LO,LODI,PO0980310U0334,2016-01-01,80.85,soggiacenza statica,7.66,73.19,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,LO,LODI,PO0980310U0334,2016-02-01,80.85,soggiacenza statica,7.76,73.09,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,LO,LODI,PO0980310U0334,2016-03-01,80.85,soggiacenza statica,7.86,72.99,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,LO,LODI,PO0980310U0334,2016-04-01,80.85,soggiacenza statica,7.99,72.86,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,LO,LODI,PO0980310U0334,2016-05-01,80.85,soggiacenza statica,8.06,72.79,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,LO,LODI,PO0980310U0334,2016-06-01,80.85,soggiacenza statica,7.96,72.89,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,LO,LODI,PO0980310U0334,2016-07-01,80.85,soggiacenza statica,8.06,72.79,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,LO,LODI,PO0980310U0334,2016-08-01,80.85,soggiacenza statica,7.66,73.19,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,LO,LODI,PO0980310U0334,2016-09-01,80.85,soggiacenza statica,7.51,73.34,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,LO,LODI,PO0980310U0334,2016-10-01,80.85,soggiacenza statica,7.56,73.29,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,LO,LODI,PO0980310U0334,2016-11-01,80.85,soggiacenza statica,7.65,73.2,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,LO,LODI,PO0980310U0334,2016-12-01,80.85,soggiacenza statica,8.11,72.74,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,LO,LODI,PO0980310U0334,2017-01-01,80.85,soggiacenza statica,8.01,72.84,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,LO,LODI,PO0980310U0334,2017-03-01,80.85,soggiacenza statica,7.96,72.89,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,LO,LODI,PO0980310U0334,2017-04-01,80.85,soggiacenza statica,8.06,72.79,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,LO,LODI,PO0980310U0334,2017-05-01,80.85,soggiacenza statica,8.86,71.99,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,LO,LODI,PO0980310U0334,2017-06-01,80.85,soggiacenza statica,8.06,72.79,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,LO,LODI,PO0980310U0334,2017-07-01,80.85,soggiacenza statica,8.16,72.69,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,LO,LODI,PO0980310U0334,2017-08-01,80.85,soggiacenza statica,7.96,72.89,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,LO,LODI,PO0980310U0334,2017-09-01,80.85,soggiacenza statica,8.86,71.99,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,LO,LODI,PO0980310U0334,2017-10-01,80.85,soggiacenza statica,8.05,72.80000000000001,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,LO,LODI,PO0980310U0334,2017-11-01,80.85,soggiacenza statica,8.26,72.59,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,LO,LODI,PO0980310U0334,2017-12-01,80.85,soggiacenza statica,8.26,72.59,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,LO,LODI,PO0980310U0334,2018-01-01,80.85,soggiacenza statica,7.96,72.89,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,LO,LODI,PO0980310U0334,2018-02-01,80.85,soggiacenza statica,9.99,70.86,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,LO,LODI,PO0980310U0334,2018-03-01,80.85,soggiacenza statica,8.86,71.99,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,LO,LODI,PO0980310U0334,2018-04-01,80.85,soggiacenza statica,10.54,70.31,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,LO,LODI,PO0980310U0334,2018-05-01,80.85,soggiacenza statica,7.96,72.89,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,LO,LODI,PO0980310U0334,2018-06-01,80.85,soggiacenza statica,9.24,71.61,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,LO,LODI,PO0980310U0334,2018-07-01,80.85,soggiacenza statica,9.74,71.11,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,LO,LODI,PO0980310U0334,2018-08-01,80.85,soggiacenza statica,9.64,71.21,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,LO,LODI,PO0980310U0334,2018-09-01,80.85,soggiacenza statica,8.06,72.79,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,LO,LODI,PO0980310U0334,2018-10-01,80.85,soggiacenza statica,9.49,71.36,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,LO,LODI,PO0980310U0334,2018-11-01,80.85,soggiacenza statica,8.06,72.79,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,LO,LODI,PO0980310U0334,2018-12-01,80.85,soggiacenza statica,9.84,71.01,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,LO,LODI,PO0980310U0334,2019-01-01,80.85,soggiacenza statica,8.86,71.99,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,LO,LODI,PO0980310U0334,2019-02-01,80.85,soggiacenza statica,8.26,72.59,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,LO,LODI,PO0980310U0334,2019-03-01,80.85,soggiacenza statica,7.96,72.89,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,LO,LODI,PO0980310U0334,2019-04-01,80.85,soggiacenza statica,7.96,72.89,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,LO,LODI,PO0980310U0334,2019-05-01,80.85,soggiacenza statica,8.26,72.59,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,LO,LODI,PO0980310U0334,2019-06-01,80.85,soggiacenza statica,7.96,72.89,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,LO,LODI,PO0980310U0334,2019-07-01,80.85,soggiacenza statica,8.71,72.14,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,LO,LODI,PO0980310U0334,2019-08-01,80.85,soggiacenza statica,8.86,71.99,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,LO,LODI,PO0980310U0334,2019-09-01,80.85,soggiacenza statica,8.26,72.59,7.2,7.96,72.89,73.65,0.7600000000000051,71.75,74.79000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
