,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Etichette di riga,1Q_PIEZO.1,3Q_PIEZO.1,1Q_SOGG.1,3Q_SOGG.1
1376,PV,BEREGUARDO,PO0180140U0003,2015-04-28,94.525,soggiacenza statica,9.9,84.625,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1377,PV,BEREGUARDO,PO0180140U0003,2015-05-26,94.525,soggiacenza statica,10.3,84.225,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1378,PV,BEREGUARDO,PO0180140U0003,2015-06-30,94.525,soggiacenza statica,10.35,84.175,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1379,PV,BEREGUARDO,PO0180140U0003,2015-07-30,94.525,soggiacenza statica,9.9,84.625,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1380,PV,BEREGUARDO,PO0180140U0003,2015-08-31,94.525,soggiacenza statica,9.9,84.625,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1381,PV,BEREGUARDO,PO0180140U0003,2015-09-30,94.525,soggiacenza statica,9.8,84.725,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1382,PV,BEREGUARDO,PO0180140U0003,2015-10-27,94.525,soggiacenza statica,10.3,84.225,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1383,PV,BEREGUARDO,PO0180140U0003,2015-11-22,94.525,soggiacenza statica,10.4,84.125,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1384,PV,BEREGUARDO,PO0180140U0003,2015-12-22,94.525,soggiacenza statica,10.35,84.175,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1385,PV,BEREGUARDO,PO0180140U0003,2016-01-28,94.525,soggiacenza statica,9.9,84.625,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1386,PV,BEREGUARDO,PO0180140U0003,2016-04-28,94.525,soggiacenza statica,11.0,83.525,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1387,PV,BEREGUARDO,PO0180140U0003,2016-05-16,94.525,soggiacenza statica,10.5,84.025,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1388,PV,BEREGUARDO,PO0180140U0003,2016-08-26,94.525,soggiacenza statica,10.3,84.225,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1389,PV,BEREGUARDO,PO0180140U0003,2016-10-20,94.525,soggiacenza statica,10.2,84.325,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1390,PV,BEREGUARDO,PO0180140U0003,2016-11-20,94.525,soggiacenza statica,9.9,84.625,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1391,PV,BEREGUARDO,PO0180140U0003,2017-02-28,94.525,soggiacenza statica,10.0,84.525,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1392,PV,BEREGUARDO,PO0180140U0003,2017-04-19,94.525,soggiacenza statica,11.2,83.325,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1393,PV,BEREGUARDO,PO0180140U0003,2017-08-22,94.525,soggiacenza statica,10.5,84.025,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1394,PV,BEREGUARDO,PO0180140U0003,2017-10-24,94.525,soggiacenza statica,10.36,84.165,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1395,PV,BEREGUARDO,PO0180140U0003,2018-02-26,94.525,soggiacenza statica,10.1,84.425,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1396,PV,BEREGUARDO,PO0180140U0003,2018-04-18,94.525,soggiacenza statica,10.84,83.685,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1397,PV,BEREGUARDO,PO0180140U0003,2018-08-30,94.525,soggiacenza statica,9.9,84.625,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1398,PV,BEREGUARDO,PO0180140U0003,2018-10-16,94.525,soggiacenza statica,10.5,84.025,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1399,PV,BEREGUARDO,PO0180140U0003,2019-02-28,94.525,soggiacenza statica,11.0,83.525,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1400,PV,BEREGUARDO,PO0180140U0003,2019-04-16,94.525,soggiacenza statica,11.13,83.395,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1401,PV,BEREGUARDO,PO0180140U0003,2019-08-30,94.525,soggiacenza statica,11.7,82.825,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,OUTLIER,,,,,,,,
1402,PV,BEREGUARDO,PO0180140U0003,2019-11-30,94.525,soggiacenza statica,11.0,83.525,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1403,PV,BEREGUARDO,PO0180140U0003,2020-02-28,94.525,soggiacenza statica,11.6,82.925,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,OUTLIER,,,,,,,,
1404,PV,BEREGUARDO,PO0180140U0003,2020-08-30,94.525,soggiacenza statica,9.9,84.625,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1405,PV,BEREGUARDO,PO0180140U0003,2020-10-12,94.525,soggiacenza statica,10.4,84.125,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1406,PV,BEREGUARDO,PO0180140U0003,2021-02-26,94.525,soggiacenza statica,11.2,83.325,9.5875,10.3525,84.1725,84.9375,0.7650000000000006,83.025,86.08500000000001,,,,,,,,,
1407,PV,MORTARA,PO0181020U0007,2008-02-19,107.167,soggiacenza statica,6.5,100.667,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1408,PV,MORTARA,PO0181020U0007,2008-05-16,107.167,soggiacenza statica,6.25,100.917,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1409,PV,MORTARA,PO0181020U0007,2008-08-29,107.167,soggiacenza statica,6.2,100.967,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1410,PV,MORTARA,PO0181020U0007,2008-11-24,107.167,soggiacenza statica,6.4,100.767,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1411,PV,MORTARA,PO0181020U0007,2009-02-26,107.167,soggiacenza statica,6.36,100.807,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1412,PV,MORTARA,PO0181020U0007,2009-05-20,107.167,soggiacenza statica,6.62,100.547,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1413,PV,MORTARA,PO0181020U0007,2009-08-25,107.167,soggiacenza statica,5.63,101.537,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1414,PV,MORTARA,PO0181020U0007,2009-11-19,107.167,soggiacenza statica,5.73,101.437,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1415,PV,MORTARA,PO0181020U0007,2010-02-26,107.167,soggiacenza statica,6.38,100.787,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1416,PV,MORTARA,PO0181020U0007,2010-05-28,107.167,soggiacenza statica,6.29,100.877,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1417,PV,MORTARA,PO0181020U0007,2010-08-26,107.167,soggiacenza statica,5.35,101.817,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1418,PV,MORTARA,PO0181020U0007,2010-11-18,107.167,soggiacenza statica,5.67,101.497,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1419,PV,MORTARA,PO0181020U0007,2011-02-10,107.167,soggiacenza statica,6.17,100.997,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1420,PV,MORTARA,PO0181020U0007,2011-05-09,107.167,soggiacenza statica,6.35,100.817,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1421,PV,MORTARA,PO0181020U0007,2011-08-11,107.167,soggiacenza statica,5.75,101.417,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1422,PV,MORTARA,PO0181020U0007,2011-11-10,107.167,soggiacenza statica,5.58,101.587,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1423,PV,MORTARA,PO0181020U0007,2012-03-05,107.167,soggiacenza statica,6.25,100.917,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1424,PV,MORTARA,PO0181020U0007,2012-05-14,107.167,soggiacenza statica,6.4,100.767,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1425,PV,MORTARA,PO0181020U0007,2012-08-09,107.167,soggiacenza statica,6.0,101.167,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1426,PV,MORTARA,PO0181020U0007,2012-11-09,107.167,soggiacenza statica,5.84,101.327,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1427,PV,MORTARA,PO0181020U0007,2013-02-15,107.167,soggiacenza statica,6.34,100.827,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1428,PV,MORTARA,PO0181020U0007,2013-05-16,107.167,soggiacenza statica,5.8,101.367,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1429,PV,MORTARA,PO0181020U0007,2013-08-20,107.167,soggiacenza statica,6.4,100.767,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1430,PV,MORTARA,PO0181020U0007,2013-10-28,107.167,soggiacenza statica,7.62,99.547,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,OUTLIER,,,,,,,,
1431,PV,MORTARA,PO0181020U0007,2014-05-14,107.167,soggiacenza statica,6.2,100.967,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1432,PV,MORTARA,PO0181020U0007,2014-08-06,107.167,soggiacenza statica,5.05,102.117,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1433,PV,MORTARA,PO0181020U0007,2014-11-11,107.167,soggiacenza statica,5.6,101.567,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1434,PV,MORTARA,PO0181020U0007,2015-02-18,107.167,soggiacenza statica,6.16,101.007,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1435,PV,MORTARA,PO0181020U0007,2015-05-12,107.167,soggiacenza statica,5.84,101.327,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1436,PV,MORTARA,PO0181020U0007,2015-09-07,107.167,soggiacenza statica,5.03,102.137,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1437,PV,MORTARA,PO0181020U0007,2015-11-11,107.167,soggiacenza statica,5.4,101.767,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1438,PV,MORTARA,PO0181020U0007,2016-02-23,107.167,soggiacenza statica,6.05,101.117,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1439,PV,MORTARA,PO0181020U0007,2016-05-17,107.167,soggiacenza statica,6.12,101.047,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1440,PV,MORTARA,PO0181020U0007,2016-08-30,107.167,soggiacenza statica,4.02,103.147,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,OUTLIER,,,,,,,,
1441,PV,MORTARA,PO0181020U0007,2016-11-16,107.167,soggiacenza statica,5.46,101.707,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1442,PV,MORTARA,PO0181020U0007,2017-02-22,107.167,soggiacenza statica,5.8,101.367,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1443,PV,MORTARA,PO0181020U0007,2017-05-15,107.167,soggiacenza statica,6.18,100.987,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1444,PV,MORTARA,PO0181020U0007,2017-08-29,107.167,soggiacenza statica,5.29,101.877,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1445,PV,MORTARA,PO0181020U0007,2017-10-30,107.167,soggiacenza statica,5.54,101.627,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1446,PV,MORTARA,PO0181020U0007,2018-02-22,107.167,soggiacenza statica,6.05,101.117,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1447,PV,MORTARA,PO0181020U0007,2018-04-17,107.167,soggiacenza statica,6.04,101.127,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1448,PV,MORTARA,PO0181020U0007,2018-09-30,107.167,soggiacenza statica,5.41,101.757,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1449,PV,MORTARA,PO0181020U0007,2018-10-22,107.167,soggiacenza statica,5.44,101.727,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1450,PV,MORTARA,PO0181020U0007,2019-02-15,107.167,soggiacenza statica,5.75,101.417,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1451,PV,MORTARA,PO0181020U0007,2019-05-20,107.167,soggiacenza statica,6.05,101.117,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1452,PV,MORTARA,PO0181020U0007,2019-08-20,107.167,soggiacenza statica,4.8,102.367,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1453,PV,MORTARA,PO0181020U0007,2019-10-28,107.167,soggiacenza statica,5.44,101.727,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1454,PV,MORTARA,PO0181020U0007,2020-10-19,107.167,soggiacenza statica,5.08,102.087,5.52,6.25,100.917,101.64699999999999,0.7299999999999898,99.82200000000002,102.74199999999998,,,,,,,,,
1455,PV,PALESTRO,PO0181070U0001,2008-02-25,120.329,soggiacenza statica,3.93,116.399,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1456,PV,PALESTRO,PO0181070U0001,2008-08-25,120.329,soggiacenza statica,3.48,116.849,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1457,PV,PALESTRO,PO0181070U0001,2008-12-24,120.329,soggiacenza statica,4.0,116.329,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1458,PV,PALESTRO,PO0181070U0001,2009-02-24,120.329,soggiacenza statica,3.74,116.589,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1459,PV,PALESTRO,PO0181070U0001,2009-05-20,120.329,soggiacenza statica,3.14,117.189,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1460,PV,PALESTRO,PO0181070U0001,2009-08-24,120.329,soggiacenza statica,2.5,117.829,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1461,PV,PALESTRO,PO0181070U0001,2009-11-19,120.329,soggiacenza statica,4.0,116.329,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1462,PV,PALESTRO,PO0181070U0001,2010-02-23,120.329,soggiacenza statica,3.95,116.379,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1463,PV,PALESTRO,PO0181070U0001,2010-05-27,120.329,soggiacenza statica,3.3,117.029,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1464,PV,PALESTRO,PO0181070U0001,2010-08-25,120.329,soggiacenza statica,2.8,117.529,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1465,PV,PALESTRO,PO0181070U0001,2010-11-29,120.329,soggiacenza statica,3.68,116.649,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1466,PV,PALESTRO,PO0181070U0001,2011-02-09,120.329,soggiacenza statica,3.81,116.519,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1467,PV,PALESTRO,PO0181070U0001,2011-05-09,120.329,soggiacenza statica,3.4,116.929,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1468,PV,PALESTRO,PO0181070U0001,2011-08-10,120.329,soggiacenza statica,2.63,117.699,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1469,PV,PALESTRO,PO0181070U0001,2011-11-10,120.329,soggiacenza statica,3.61,116.719,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1470,PV,PALESTRO,PO0181070U0001,2012-03-08,120.329,soggiacenza statica,3.4,116.929,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1471,PV,PALESTRO,PO0181070U0001,2012-05-14,120.329,soggiacenza statica,3.96,116.369,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1472,PV,PALESTRO,PO0181070U0001,2012-08-21,120.329,soggiacenza statica,2.9,117.429,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1473,PV,PALESTRO,PO0181070U0001,2012-11-09,120.329,soggiacenza statica,3.55,116.779,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1474,PV,PALESTRO,PO0181070U0001,2013-02-15,120.329,soggiacenza statica,3.8,116.529,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1475,PV,PALESTRO,PO0181070U0001,2013-05-16,120.329,soggiacenza statica,3.3,117.029,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1476,PV,PALESTRO,PO0181070U0001,2013-08-20,120.329,soggiacenza statica,2.8,117.529,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1477,PV,PALESTRO,PO0181070U0001,2013-10-28,120.329,soggiacenza statica,7.7,112.629,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,OUTLIER,,,,,,,,
1478,PV,PALESTRO,PO0181070U0001,2014-02-10,120.329,soggiacenza statica,3.56,116.769,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1479,PV,PALESTRO,PO0181070U0001,2014-05-16,120.329,soggiacenza statica,3.35,116.979,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1480,PV,PALESTRO,PO0181070U0001,2014-08-06,120.329,soggiacenza statica,2.53,117.799,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1481,PV,PALESTRO,PO0181070U0001,2014-11-13,120.329,soggiacenza statica,3.3,117.029,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1482,PV,PALESTRO,PO0181070U0001,2015-02-24,120.329,soggiacenza statica,3.98,116.349,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1483,PV,PALESTRO,PO0181070U0001,2015-05-13,120.329,soggiacenza statica,3.54,116.789,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1484,PV,PALESTRO,PO0181070U0001,2015-09-07,120.329,soggiacenza statica,2.59,117.739,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1485,PV,PALESTRO,PO0181070U0001,2015-11-12,120.329,soggiacenza statica,3.72,116.609,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1486,PV,PALESTRO,PO0181070U0001,2016-02-23,120.329,soggiacenza statica,4.33,115.999,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1487,PV,PALESTRO,PO0181070U0001,2016-05-16,120.329,soggiacenza statica,4.05,116.279,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1488,PV,PALESTRO,PO0181070U0001,2016-08-30,120.329,soggiacenza statica,2.42,117.909,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1489,PV,PALESTRO,PO0181070U0001,2016-10-27,120.329,soggiacenza statica,3.31,117.019,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1490,PV,PALESTRO,PO0181070U0001,2017-02-22,120.329,soggiacenza statica,4.18,116.149,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1491,PV,PALESTRO,PO0181070U0001,2017-04-20,120.329,soggiacenza statica,3.88,116.449,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1492,PV,PALESTRO,PO0181070U0001,2017-08-29,120.329,soggiacenza statica,2.94,117.389,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1493,PV,PALESTRO,PO0181070U0001,2017-10-30,120.329,soggiacenza statica,3.33,116.999,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
1494,PV,PALESTRO,PO0181070U0001,2018-02-22,120.329,soggiacenza statica,4.11,116.219,3.2525,3.8925,116.4365,117.0765,0.6400000000000006,115.47649999999999,118.03649999999999,,,,,,,,,
