,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
114,MN,BIGARELLO,PO020004NR0001,2019-08-01,26.3,,2.472190860215038,23.82780913978496,2.23,2.59,23.71,24.07,0.35999999999999943,23.17,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,MN,BIGARELLO,PO020004NR0001,2019-09-01,26.3,,2.2757777777777712,24.024222222222228,2.23,2.59,23.71,24.07,0.35999999999999943,23.17,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,MN,BIGARELLO,PO020004NR0001,2019-10-01,26.3,,2.1839381720430264,24.116061827956976,2.23,2.59,23.71,24.07,0.35999999999999943,23.17,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,MN,BIGARELLO,PO020004NR0001,2019-11-01,26.3,,1.7675833333333324,24.53241666666667,2.23,2.59,23.71,24.07,0.35999999999999943,23.17,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,MN,BIGARELLO,PO020004NR0001,2019-12-01,26.3,,1.805107526881718,24.494892473118284,2.23,2.59,23.71,24.07,0.35999999999999943,23.17,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,MN,BIGARELLO,PO020004NR0001,2020-01-01,26.3,,2.070430107526873,24.229569892473126,2.23,2.59,23.71,24.07,0.35999999999999943,23.17,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,MN,BIGARELLO,PO020004NR0001,2020-02-01,26.3,,2.3531752873563394,23.94682471264366,2.23,2.59,23.71,24.07,0.35999999999999943,23.17,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,MN,BIGARELLO,PO020004NR0001,2020-03-01,26.3,,2.26458333333334,24.03541666666666,2.23,2.59,23.71,24.07,0.35999999999999943,23.17,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,MN,BIGARELLO,PO020004NR0001,2020-04-01,26.3,,2.4423472222222644,23.857652777777737,2.23,2.59,23.71,24.07,0.35999999999999943,23.17,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,MN,BIGARELLO,PO020004NR0001,2020-05-01,26.3,,2.3559274193548063,23.944072580645194,2.23,2.59,23.71,24.07,0.35999999999999943,23.17,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,MN,BIGARELLO,PO020004NR0001,2020-06-01,26.3,,2.260291666666645,24.039708333333355,2.23,2.59,23.71,24.07,0.35999999999999943,23.17,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,MN,BIGARELLO,PO020004NR0001,2020-07-01,26.3,,2.2232392473118203,24.07676075268818,2.23,2.59,23.71,24.07,0.35999999999999943,23.17,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,MN,BIGARELLO,PO020004NR0001,2020-08-01,26.3,,2.280000000000021,24.01999999999998,2.23,2.59,23.71,24.07,0.35999999999999943,23.17,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,MN,BIGARELLO,PO020004NR0001,2020-09-01,26.3,,2.4309305555555647,23.869069444444435,2.23,2.59,23.71,24.07,0.35999999999999943,23.17,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,MN,BIGARELLO,PO020004NR0001,2020-10-01,26.3,,2.414462365591424,23.88553763440858,2.23,2.59,23.71,24.07,0.35999999999999943,23.17,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,MN,BIGARELLO,PO020004NR0001,2020-11-01,26.3,,2.2958888888888778,24.004111111111122,2.23,2.59,23.71,24.07,0.35999999999999943,23.17,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,MN,BIGARELLO,PO020004NR0001,2020-12-01,26.3,,1.8061424731182798,24.493857526881722,2.23,2.59,23.71,24.07,0.35999999999999943,23.17,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,MN,BIGARELLO,PO020004NR0001,2021-01-01,26.3,,1.8467540983606543,24.453245901639345,2.23,2.59,23.71,24.07,0.35999999999999943,23.17,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,MN,MARMIROLO,PO0200330R0002,2006-01-15,31.883,soggiacenza statica,5.35,26.533,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,MN,MARMIROLO,PO0200330R0002,2006-02-15,31.883,soggiacenza statica,5.28,26.603,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,MN,MARMIROLO,PO0200330R0002,2006-03-15,31.883,soggiacenza statica,5.5,26.383,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,MN,MARMIROLO,PO0200330R0002,2006-04-15,31.883,soggiacenza statica,5.44,26.443,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,MN,MARMIROLO,PO0200330R0002,2006-05-15,31.883,soggiacenza statica,5.19,26.693,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,MN,MARMIROLO,PO0200330R0002,2006-06-15,31.883,soggiacenza statica,4.9,26.983,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,MN,MARMIROLO,PO0200330R0002,2006-07-15,31.883,soggiacenza statica,4.7,27.183,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,MN,MARMIROLO,PO0200330R0002,2006-09-15,31.883,soggiacenza statica,5.0,26.883,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,MN,MARMIROLO,PO0200330R0002,2006-10-15,31.883,soggiacenza statica,5.06,26.823,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,MN,MARMIROLO,PO0200330R0002,2006-11-15,31.883,soggiacenza statica,5.12,26.763,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,MN,MARMIROLO,PO0200330R0002,2006-12-15,31.883,soggiacenza statica,7.9,23.983,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,MN,MARMIROLO,PO0200330R0002,2007-04-15,31.883,soggiacenza statica,5.42,26.463,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,MN,MARMIROLO,PO0200330R0002,2007-07-15,31.883,soggiacenza statica,4.8,27.083,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,MN,MARMIROLO,PO0200330R0002,2007-08-15,31.883,soggiacenza statica,4.9,26.983,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,MN,MARMIROLO,PO0200330R0002,2013-04-22,31.883,soggiacenza statica,3.5,28.383,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,MN,MARMIROLO,PO0200330R0002,2013-05-15,31.883,soggiacenza statica,3.0,28.883,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,MN,MARMIROLO,PO0200330R0002,2013-12-18,31.883,soggiacenza statica,5.14,26.743,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,MN,MARMIROLO,PO0200330R0002,2014-01-15,31.883,soggiacenza statica,4.5,27.383,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,MN,MARMIROLO,PO0200330R0002,2014-02-13,31.883,soggiacenza statica,4.5,27.383,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,MN,MARMIROLO,PO0200330R0002,2014-03-25,31.883,soggiacenza statica,4.4,27.483,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,MN,MARMIROLO,PO0200330R0002,2014-04-09,31.883,soggiacenza statica,4.31,27.573,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,MN,MARMIROLO,PO0200330R0002,2014-05-14,31.883,soggiacenza statica,4.3,27.583,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,MN,MARMIROLO,PO0200330R0002,2014-06-18,31.883,soggiacenza statica,4.2,27.683,4.72,5.29,26.593,27.163,0.5700000000000003,25.738,28.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
